"chr" "pos" "mkr"
"5948" 4 91.93878882 "Chr4_380797271"
"5949" 4 91.94738883 "Chr4_380832891"
"5950" 4 92.00578535 "Chr4_381074761"
"5951" 4 92.00578752 "Chr4_381074770"
"5952" 4 92.00578897 "Chr4_381074776"
"5953" 4 92.00579332 "Chr4_381074794"
"5954" 4 92.02107221 "Chr4_381138077"
"5955" 4 92.02107704 "Chr4_381138097"
"5956" 4 92.07336374 "Chr4_381354661"
"5957" 4 92.09525272 "Chr4_381445322"
"5958" 4 92.29327599 "Chr4_382265506"
"5959" 4 92.29328541 "Chr4_382265545"
"5960" 4 92.40207165 "Chr4_382716122"
"5961" 4 92.40943743 "Chr4_382746630"
"5962" 4 92.46098436 "Chr4_382960130"
"5963" 4 92.54318784 "Chr4_383300605"
"5964" 4 92.63113198 "Chr4_383664857"
"5965" 4 92.63118654 "Chr4_383665083"
"5966" 4 92.64550162 "Chr4_383724374"
"5967" 4 92.65240625 "Chr4_383752972"
"5968" 4 92.65931909 "Chr4_383781604"
"5969" 4 92.65932054 "Chr4_383781610"
"5970" 4 92.96582778 "Chr4_385051119"
"5971" 4 92.96583768 "Chr4_385051160"
"5972" 4 92.96952612 "Chr4_385066437"
"5973" 4 93.16817255 "Chr4_385889202"
"5974" 4 93.16818052 "Chr4_385889235"
"5975" 4 93.17055433 "Chr4_385899067"
"5976" 4 93.22225579 "Chr4_386113207"
"5977" 4 93.25300721 "Chr4_386240575"
"5978" 4 93.55124183 "Chr4_387475820"
"5979" 4 93.5927155 "Chr4_387647598"
"5980" 4 93.93622644 "Chr4_389070371"
"5981" 4 94.13625679 "Chr4_389898868"
"5982" 4 94.13626524 "Chr4_389898903"
"5983" 4 94.1362691 "Chr4_389898919"
"5984" 4 94.14614028 "Chr4_389939804"
"5985" 4 94.47624949 "Chr4_391307069"
"5986" 4 94.64821875 "Chr4_392019341"
"5987" 4 94.65809065 "Chr4_392060229"
"5988" 4 94.76362618 "Chr4_392497342"
"5989" 4 94.76363197 "Chr4_392497366"
"5990" 4 94.84022323 "Chr4_392814596"
"5991" 4 94.90081707 "Chr4_393065567"
"5992" 4 94.97458617 "Chr4_393371108"
"5993" 4 94.97458906 "Chr4_393371120"
"5994" 4 94.97459124 "Chr4_393371129"
"5995" 4 94.97459269 "Chr4_393371135"
"5996" 4 95.02865178 "Chr4_393595040"
"5997" 4 95.06141366 "Chr4_393730735"
"5998" 4 95.3519976 "Chr4_394934292"
"5999" 4 95.37705689 "Chr4_395038084"
"6000" 4 95.41201682 "Chr4_395182883"
"6001" 4 95.65693815 "Chr4_396197312"
"6002" 4 95.89164425 "Chr4_397169431"
"6003" 4 95.97000066 "Chr4_397493972"
"6004" 4 95.97000404 "Chr4_397493986"
"6005" 4 95.9700067 "Chr4_397493997"
"6006" 4 95.9700079 "Chr4_397494002"
"6007" 4 96.22377116 "Chr4_398545053"
"6008" 4 96.22377865 "Chr4_398545084"
"6009" 4 96.22378203 "Chr4_398545098"
"6010" 4 96.2237871 "Chr4_398545119"
"6011" 4 96.2237883 "Chr4_398545124"
"6012" 4 96.22379168 "Chr4_398545138"
"6013" 4 96.2285975 "Chr4_398565043"
"6014" 4 96.33601406 "Chr4_399009947"
"6015" 4 96.33601769 "Chr4_399009962"
"6016" 4 96.33602348 "Chr4_399009986"
"6017" 4 96.33759621 "Chr4_399016500"
"6018" 4 96.40424361 "Chr4_399292544"
"6019" 4 96.41609144 "Chr4_399341616"
"6020" 4 96.43583041 "Chr4_399423372"
"6021" 4 96.43583331 "Chr4_399423384"
"6022" 4 96.5429843 "Chr4_399867188"
"6023" 4 96.54298816 "Chr4_399867204"
"6024" 4 96.60326572 "Chr4_400116865"
"6025" 4 96.65577888 "Chr4_400334367"
"6026" 4 96.65578927 "Chr4_400334410"
"6027" 4 96.72864838 "Chr4_400636182"
"6028" 4 96.76076128 "Chr4_400769189"
"6029" 4 96.76406559 "Chr4_400782875"
"6030" 4 96.77450318 "Chr4_400826106"
"6031" 4 96.85799231 "Chr4_401171906"
"6032" 4 96.92344436 "Chr4_401442999"
"6033" 4 96.92892065 "Chr4_401465681"
"6034" 4 97.09922302 "Chr4_402171049"
"6035" 4 97.09922423 "Chr4_402171054"
"6036" 4 97.72645625 "Chr4_404768959"
"6037" 4 98.18622712 "Chr4_406673264"
"6038" 4 98.18636764 "Chr4_406673846"
"6039" 4 98.18963574 "Chr4_406687382"
"6040" 4 98.18963815 "Chr4_406687392"
"6041" 4 98.55195177 "Chr4_408188043"
"6042" 4 98.63610026 "Chr4_408536574"
"6043" 4 98.76067628 "Chr4_409052550"
"6044" 4 98.8778083 "Chr4_409537694"
"6045" 4 98.90835475 "Chr4_409664213"
"6046" 4 98.90837237 "Chr4_409664286"
"6047" 4 99.01926347 "Chr4_410123581"
"6048" 4 99.12548733 "Chr4_410563545"
"6049" 4 99.12548854 "Chr4_410563550"
"6050" 4 99.29808602 "Chr4_411278424"
"6051" 4 99.3089355 "Chr4_411323361"
"6052" 4 99.30893671 "Chr4_411323366"
"6053" 4 99.31751957 "Chr4_411358915"
"6054" 4 99.58876026 "Chr4_412482355"
"6055" 4 99.58876533 "Chr4_412482376"
"6056" 4 99.58876557 "Chr4_412482377"
"6057" 4 99.591242 "Chr4_412492634"
"6058" 4 99.66099743 "Chr4_412781551"
"6059" 4 99.66201557 "Chr4_412785768"
"6060" 4 99.66201871 "Chr4_412785781"
"6061" 4 99.66202378 "Chr4_412785802"
"6062" 4 99.66426481 "Chr4_412795084"
"6063" 4 99.77479302 "Chr4_413252876"
"6064" 4 99.84238155 "Chr4_413532818"
"6065" 4 99.85636417 "Chr4_413590732"
"6066" 4 99.85637503 "Chr4_413590777"
"6067" 4 99.94624705 "Chr4_413963014"
"6068" 4 100 "Chr4_414185651"
"6069" 5 0.027248696 "Chr5_70571"
"6070" 5 0.027251013 "Chr5_70577"
"6071" 5 0.159130595 "Chr5_412130"
"6072" 5 0.159137931 "Chr5_412149"
"6073" 5 0.159138317 "Chr5_412150"
"6074" 5 0.159142951 "Chr5_412162"
"6075" 5 0.159152604 "Chr5_412187"
"6076" 5 0.162217218 "Chr5_420124"
"6077" 5 0.195391659 "Chr5_506042"
"6078" 5 0.25309653 "Chr5_655491"
"6079" 5 0.253104638 "Chr5_655512"
"6080" 5 0.262169904 "Chr5_678990"
"6081" 5 0.262174924 "Chr5_679003"
"6082" 5 0.265058063 "Chr5_686470"
"6083" 5 0.265058835 "Chr5_686472"
"6084" 5 0.265070805 "Chr5_686503"
"6085" 5 1.215959222 "Chr5_3149195"
"6086" 5 1.253941984 "Chr5_3247566"
"6087" 5 1.253963993 "Chr5_3247623"
"6088" 5 1.259091633 "Chr5_3260903"
"6089" 5 1.25971251 "Chr5_3262511"
"6090" 5 1.284952623 "Chr5_3327880"
"6091" 5 1.284962276 "Chr5_3327905"
"6092" 5 1.442633347 "Chr5_3736255"
"6093" 5 1.442634119 "Chr5_3736257"
"6094" 5 1.605842501 "Chr5_4158948"
"6095" 5 1.621008037 "Chr5_4198225"
"6096" 5 1.621012284 "Chr5_4198236"
"6097" 5 1.621019235 "Chr5_4198254"
"6098" 5 1.621020393 "Chr5_4198257"
"6099" 5 1.817441828 "Chr5_4706966"
"6100" 5 1.879863123 "Chr5_4868630"
"6101" 5 2.024852938 "Chr5_5244137"
"6102" 5 2.024856799 "Chr5_5244147"
"6103" 5 2.104908605 "Chr5_5451472"
"6104" 5 2.12054057 "Chr5_5491957"
"6105" 5 2.120542501 "Chr5_5491962"
"6106" 5 2.212896395 "Chr5_5731148"
"6107" 5 2.212902187 "Chr5_5731163"
"6108" 5 2.212903732 "Chr5_5731167"
"6109" 5 2.213435029 "Chr5_5732543"
"6110" 5 2.667467093 "Chr5_6908434"
"6111" 5 2.705198107 "Chr5_7006153"
"6112" 5 2.84442396 "Chr5_7366732"
"6113" 5 2.845274191 "Chr5_7368934"
"6114" 5 2.97573093 "Chr5_7706802"
"6115" 5 2.975732088 "Chr5_7706805"
"6116" 5 2.975751394 "Chr5_7706855"
"6117" 5 3.342771499 "Chr5_8657395"
"6118" 5 3.828926606 "Chr5_9916481"
"6119" 5 3.84494662 "Chr5_9957971"
"6120" 5 3.844959362 "Chr5_9958004"
"6121" 5 3.855989966 "Chr5_9986572"
"6122" 5 3.855994986 "Chr5_9986585"
"6123" 5 3.875466504 "Chr5_10037014"
"6124" 5 3.889652074 "Chr5_10073753"
"6125" 5 3.889663657 "Chr5_10073783"
"6126" 5 3.897277508 "Chr5_10093502"
"6127" 5 3.897282527 "Chr5_10093515"
"6128" 5 3.897288319 "Chr5_10093530"
"6129" 5 4.107562876 "Chr5_10638117"
"6130" 5 4.118135159 "Chr5_10665498"
"6131" 5 4.232513194 "Chr5_10961724"
"6132" 5 4.232513966 "Chr5_10961726"
"6133" 5 4.232524005 "Chr5_10961752"
"6134" 5 4.354003513 "Chr5_11276370"
"6135" 5 4.696439905 "Chr5_12163241"
"6136" 5 4.696451102 "Chr5_12163270"
"6137" 5 4.85496777 "Chr5_12573810"
"6138" 5 5.009863815 "Chr5_12974973"
"6139" 5 5.009864973 "Chr5_12974976"
"6140" 5 5.150688967 "Chr5_13339694"
"6141" 5 5.159440705 "Chr5_13362360"
"6142" 5 5.159471981 "Chr5_13362441"
"6143" 5 5.159488584 "Chr5_13362484"
"6144" 5 5.162576365 "Chr5_13370481"
"6145" 5 5.202059194 "Chr5_13472737"
"6146" 5 5.407838186 "Chr5_14005681"
"6147" 5 5.778175039 "Chr5_14964811"
"6148" 5 5.908958434 "Chr5_15303525"
"6149" 5 5.908967701 "Chr5_15303549"
"6150" 5 5.908968859 "Chr5_15303552"
"6151" 5 5.921880627 "Chr5_15336992"
"6152" 5 6.418877914 "Chr5_16624158"
"6153" 5 6.419415389 "Chr5_16625550"
"6154" 5 6.513884435 "Chr5_16870214"
"6155" 5 6.818534984 "Chr5_17659224"
"6156" 5 6.829252447 "Chr5_17686981"
"6157" 5 6.94016778 "Chr5_17974239"
"6158" 5 6.940170483 "Chr5_17974246"
"6159" 5 6.940178978 "Chr5_17974268"
"6160" 5 6.940233034 "Chr5_17974408"
"6161" 5 6.940236509 "Chr5_17974417"
"6162" 5 6.984774388 "Chr5_18089765"
"6163" 5 6.984784813 "Chr5_18089792"
"6164" 5 7.26162139 "Chr5_18806767"
"6165" 5 7.27526794 "Chr5_18842110"
"6166" 5 7.275285315 "Chr5_18842155"
"6167" 5 7.566151856 "Chr5_19595466"
"6168" 5 7.629581691 "Chr5_19759742"
"6169" 5 7.62959366 "Chr5_19759773"
"6170" 5 7.629595591 "Chr5_19759778"
"6171" 5 7.835279212 "Chr5_20292475"
"6172" 5 8.015189877 "Chr5_20758423"
"6173" 5 8.015200688 "Chr5_20758451"
"6174" 5 8.141078074 "Chr5_21084459"
"6175" 5 8.141092747 "Chr5_21084497"
"6176" 5 8.195819107 "Chr5_21226232"
"6177" 5 8.278374112 "Chr5_21440040"
"6178" 5 8.623372779 "Chr5_22333547"
"6179" 5 8.763548481 "Chr5_22696586"
"6180" 5 8.763552342 "Chr5_22696596"
"6181" 5 9.087723446 "Chr5_23536162"
"6182" 5 9.087725377 "Chr5_23536167"
"6183" 5 9.087997204 "Chr5_23536871"
"6184" 5 9.113317243 "Chr5_23602447"
"6185" 5 9.11332149 "Chr5_23602458"
"6186" 5 9.14976596 "Chr5_23696845"
"6187" 5 9.149766347 "Chr5_23696846"
"6188" 5 9.149767119 "Chr5_23696848"
"6189" 5 9.259749207 "Chr5_23981689"
"6190" 5 9.259764265 "Chr5_23981728"
"6191" 5 9.298888777 "Chr5_24083056"
"6192" 5 9.29889148 "Chr5_24083063"
"6193" 5 9.368331618 "Chr5_24262905"
"6194" 5 9.507616548 "Chr5_24623637"
"6195" 5 9.587288413 "Chr5_24829978"
"6196" 5 9.62362284 "Chr5_24924080"
"6197" 5 9.963782297 "Chr5_25805054"
"6198" 5 9.963784613 "Chr5_25805060"
"6199" 5 9.980635938 "Chr5_25848703"
"6200" 5 10.28686532 "Chr5_26641802"
"6201" 5 10.45643885 "Chr5_27080978"
"6202" 5 10.45644696 "Chr5_27080999"
"6203" 5 10.4564485 "Chr5_27081003"
"6204" 5 10.45645507 "Chr5_27081020"
"6205" 5 10.48056579 "Chr5_27143464"
"6206" 5 10.48058393 "Chr5_27143511"
"6207" 5 10.54394504 "Chr5_27307609"
"6208" 5 10.54395392 "Chr5_27307632"
"6209" 5 10.54905337 "Chr5_27320839"
"6210" 5 10.54907615 "Chr5_27320898"
"6211" 5 10.59398857 "Chr5_27437216"
"6212" 5 10.61044296 "Chr5_27479831"
"6213" 5 10.90718544 "Chr5_28248360"
"6214" 5 10.98411201 "Chr5_28447591"
"6215" 5 11.00293949 "Chr5_28496352"
"6216" 5 11.0029418 "Chr5_28496358"
"6217" 5 11.0797008 "Chr5_28695155"
"6218" 5 11.51854956 "Chr5_29831723"
"6219" 5 11.51855574 "Chr5_29831739"
"6220" 5 11.63764402 "Chr5_30140164"
"6221" 5 11.6376502 "Chr5_30140180"
"6222" 5 11.63767569 "Chr5_30140246"
"6223" 5 11.82861194 "Chr5_30634749"
"6224" 5 11.8307684 "Chr5_30640334"
"6225" 5 11.91296007 "Chr5_30853201"
"6226" 5 11.91296663 "Chr5_30853218"
"6227" 5 11.9320223 "Chr5_30902570"
"6228" 5 11.93202617 "Chr5_30902580"
"6229" 5 11.9320281 "Chr5_30902585"
"6230" 5 11.9320335 "Chr5_30902599"
"6231" 5 12.46313384 "Chr5_32278088"
"6232" 5 12.59552387 "Chr5_32620963"
"6233" 5 12.98532491 "Chr5_33630503"
"6234" 5 12.98534035 "Chr5_33630543"
"6235" 5 13.21272648 "Chr5_34219447"
"6236" 5 13.28926809 "Chr5_34417681"
"6237" 5 13.29904999 "Chr5_34443015"
"6238" 5 13.29906389 "Chr5_34443051"
"6239" 5 13.70557223 "Chr5_35495861"
"6240" 5 13.70558381 "Chr5_35495891"
"6241" 5 13.70558458 "Chr5_35495893"
"6242" 5 13.74457434 "Chr5_35596872"
"6243" 5 13.74458515 "Chr5_35596900"
"6244" 5 13.75578024 "Chr5_35625894"
"6245" 5 13.75578063 "Chr5_35625895"
"6246" 5 13.75578642 "Chr5_35625910"
"6247" 5 13.75579337 "Chr5_35625928"
"6248" 5 13.92632292 "Chr5_36067580"
"6249" 5 13.94060232 "Chr5_36104562"
"6250" 5 13.94209235 "Chr5_36108421"
"6251" 5 13.94210663 "Chr5_36108458"
"6252" 5 13.94210857 "Chr5_36108463"
"6253" 5 13.94210972 "Chr5_36108466"
"6254" 5 13.94213444 "Chr5_36108530"
"6255" 5 14.0516806 "Chr5_36392242"
"6256" 5 14.47564801 "Chr5_37490269"
"6257" 5 14.89706705 "Chr5_38581696"
"6258" 5 14.8970682 "Chr5_38581699"
"6259" 5 14.89707824 "Chr5_38581725"
"6260" 5 14.89707979 "Chr5_38581729"
"6261" 5 14.89708133 "Chr5_38581733"
"6262" 5 14.89708172 "Chr5_38581734"
"6263" 5 14.89718288 "Chr5_38581996"
"6264" 5 14.89718365 "Chr5_38581998"
"6265" 5 14.91731427 "Chr5_38634134"
"6266" 5 14.91731621 "Chr5_38634139"
"6267" 5 14.91731659 "Chr5_38634140"
"6268" 5 14.91731852 "Chr5_38634145"
"6269" 5 14.91731891 "Chr5_38634146"
"6270" 5 14.9173274 "Chr5_38634168"
"6271" 5 15.05446668 "Chr5_38989343"
"6272" 5 15.0544744 "Chr5_38989363"
"6273" 5 15.44788949 "Chr5_40008263"
"6274" 5 15.47500421 "Chr5_40078487"
"6275" 5 15.47501232 "Chr5_40078508"
"6276" 5 15.48086045 "Chr5_40093654"
"6277" 5 15.48086509 "Chr5_40093666"
"6278" 5 15.51634735 "Chr5_40185561"
"6279" 5 15.8745744 "Chr5_41113328"
"6280" 5 15.87458251 "Chr5_41113349"
"6281" 5 16.11807244 "Chr5_41743960"
"6282" 5 16.44283623 "Chr5_42585061"
"6283" 5 16.528652 "Chr5_42807314"
"6284" 5 16.60523145 "Chr5_43005646"
"6285" 5 16.67820765 "Chr5_43194646"
"6286" 5 16.67823854 "Chr5_43194726"
"6287" 5 16.87333096 "Chr5_43699993"
"6288" 5 16.87333598 "Chr5_43700006"
"6289" 5 16.87339892 "Chr5_43700169"
"6290" 5 16.87340046 "Chr5_43700173"
"6291" 5 17.04407558 "Chr5_44142202"
"6292" 5 17.05558575 "Chr5_44172012"
"6293" 5 17.06245902 "Chr5_44189813"
"6294" 5 17.07494915 "Chr5_44222161"
"6295" 5 17.21952775 "Chr5_44596603"
"6296" 5 17.21953007 "Chr5_44596609"
"6297" 5 17.32666145 "Chr5_44874067"
"6298" 5 17.35996949 "Chr5_44960331"
"6299" 5 17.47720904 "Chr5_45263968"
"6300" 5 17.47722217 "Chr5_45264002"
"6301" 5 17.47722255 "Chr5_45264003"
"6302" 5 17.61277025 "Chr5_45615056"
"6303" 5 17.61278454 "Chr5_45615093"
"6304" 5 17.79081172 "Chr5_46076163"
"6305" 5 17.79081443 "Chr5_46076170"
"6306" 5 17.79082292 "Chr5_46076192"
"6307" 5 17.82467268 "Chr5_46163859"
"6308" 5 17.87581587 "Chr5_46296314"
"6309" 5 18.00864067 "Chr5_46640315"
"6310" 5 18.00865071 "Chr5_46640341"
"6311" 5 18.04542569 "Chr5_46735584"
"6312" 5 18.45448897 "Chr5_47795011"
"6313" 5 18.98017054 "Chr5_49156466"
"6314" 5 18.98017247 "Chr5_49156471"
"6315" 5 18.99700989 "Chr5_49200078"
"6316" 5 19.03295975 "Chr5_49293184"
"6317" 5 19.03297712 "Chr5_49293229"
"6318" 5 19.10537029 "Chr5_49480719"
"6319" 5 19.11045005 "Chr5_49493875"
"6320" 5 19.11223507 "Chr5_49498498"
"6321" 5 19.18313203 "Chr5_49682113"
"6322" 5 19.19066596 "Chr5_49701625"
"6323" 5 19.19799447 "Chr5_49720605"
"6324" 5 19.33859374 "Chr5_50084741"
"6325" 5 19.40160309 "Chr5_50247928"
"6326" 5 19.54955172 "Chr5_50631098"
"6327" 5 19.91502234 "Chr5_51577625"
"6328" 5 19.91502466 "Chr5_51577631"
"6329" 5 19.91503392 "Chr5_51577655"
"6330" 5 19.91503817 "Chr5_51577666"
"6331" 5 20.44141861 "Chr5_52940931"
"6332" 5 20.53149287 "Chr5_53174213"
"6333" 5 20.64338199 "Chr5_53463993"
"6334" 5 20.68157905 "Chr5_53562919"
"6335" 5 20.68337874 "Chr5_53567580"
"6336" 5 20.68338723 "Chr5_53567602"
"6337" 5 20.68529581 "Chr5_53572545"
"6338" 5 20.68693643 "Chr5_53576794"
"6339" 5 20.75090026 "Chr5_53742453"
"6340" 5 20.90426998 "Chr5_54139663"
"6341" 5 21.19825944 "Chr5_54901062"
"6342" 5 21.20715559 "Chr5_54924102"
"6343" 5 21.20717296 "Chr5_54924147"
"6344" 5 21.45588204 "Chr5_55568275"
"6345" 5 21.51594841 "Chr5_55723840"
"6346" 5 21.51595188 "Chr5_55723849"
"6347" 5 21.51596733 "Chr5_55723889"
"6348" 5 22.00283289 "Chr5_56984815"
"6349" 5 22.68525576 "Chr5_58752212"
"6350" 5 22.70583389 "Chr5_58805507"
"6351" 5 22.70583852 "Chr5_58805519"
"6352" 5 22.92254657 "Chr5_59366768"
"6353" 5 22.92544477 "Chr5_59374274"
"6354" 5 22.92545249 "Chr5_59374294"
"6355" 5 22.92546407 "Chr5_59374324"
"6356" 5 22.95805046 "Chr5_59458719"
"6357" 5 23.00518884 "Chr5_59580802"
"6358" 5 23.00822797 "Chr5_59588673"
"6359" 5 23.08846781 "Chr5_59796485"
"6360" 5 23.08846897 "Chr5_59796488"
"6361" 5 23.08847322 "Chr5_59796499"
"6362" 5 23.14622751 "Chr5_59946076"
"6363" 5 23.29435878 "Chr5_60329719"
"6364" 5 23.360854 "Chr5_60501934"
"6365" 5 23.39469102 "Chr5_60589568"
"6366" 5 23.4849313 "Chr5_60823280"
"6367" 5 23.58760535 "Chr5_61089194"
"6368" 5 23.58760728 "Chr5_61089199"
"6369" 5 23.87274615 "Chr5_61827676"
"6370" 5 23.87422228 "Chr5_61831499"
"6371" 5 23.87423425 "Chr5_61831530"
"6372" 5 23.88286166 "Chr5_61853874"
"6373" 5 24.20056722 "Chr5_62676695"
"6374" 5 24.45584416 "Chr5_63337833"
"6375" 5 24.45584918 "Chr5_63337846"
"6376" 5 24.45584957 "Chr5_63337847"
"6377" 5 24.45586655 "Chr5_63337891"
"6378" 5 24.45589011 "Chr5_63337952"
"6379" 5 24.47002432 "Chr5_63374558"
"6380" 5 24.68253141 "Chr5_63924927"
"6381" 5 24.68253836 "Chr5_63924945"
"6382" 5 24.90133646 "Chr5_64491607"
"6383" 5 25.09558792 "Chr5_64994696"
"6384" 5 25.09559023 "Chr5_64994702"
"6385" 5 25.12804495 "Chr5_65078756"
"6386" 5 25.12804688 "Chr5_65078761"
"6387" 5 25.12805074 "Chr5_65078771"
"6388" 5 25.27389465 "Chr5_65456490"
"6389" 5 25.27391241 "Chr5_65456536"
"6390" 5 25.4946272 "Chr5_66028162"
"6391" 5 25.49463222 "Chr5_66028175"
"6392" 5 25.49463994 "Chr5_66028195"
"6393" 5 25.49464805 "Chr5_66028216"
"6394" 5 25.5151061 "Chr5_66081200"
"6395" 5 25.5531823 "Chr5_66179813"
"6396" 5 25.55319968 "Chr5_66179858"
"6397" 5 25.55320431 "Chr5_66179870"
"6398" 5 25.55429123 "Chr5_66182685"
"6399" 5 25.55571523 "Chr5_66186373"
"6400" 5 25.61659051 "Chr5_66344033"
"6401" 5 25.66776498 "Chr5_66476569"
"6402" 5 25.8431017 "Chr5_66930671"
"6403" 5 26.01565065 "Chr5_67377553"
"6404" 5 26.07710201 "Chr5_67536705"
"6405" 5 26.09864853 "Chr5_67592508"
"6406" 5 26.270955 "Chr5_68038762"
"6407" 5 26.27315702 "Chr5_68044465"
"6408" 5 26.27316977 "Chr5_68044498"
"6409" 5 26.27317401 "Chr5_68044509"
"6410" 5 26.27328097 "Chr5_68044786"
"6411" 5 26.2733022 "Chr5_68044841"
"6412" 5 26.36609898 "Chr5_68285174"
"6413" 5 26.36611365 "Chr5_68285212"
"6414" 5 26.50140303 "Chr5_68635596"
"6415" 5 26.50141037 "Chr5_68635615"
"6416" 5 26.62771673 "Chr5_68962734"
"6417" 5 26.62772021 "Chr5_68962743"
"6418" 5 26.6672347 "Chr5_69065081"
"6419" 5 26.6672374 "Chr5_69065088"
"6420" 5 26.66724242 "Chr5_69065101"
"6421" 5 26.66724396 "Chr5_69065105"
"6422" 5 26.71329311 "Chr5_69184367"
"6423" 5 26.71330546 "Chr5_69184399"
"6424" 5 26.90909598 "Chr5_69691474"
"6425" 5 26.90911915 "Chr5_69691534"
"6426" 5 26.9428079 "Chr5_69778784"
"6427" 5 27.00826717 "Chr5_69948316"
"6428" 5 27.09588224 "Chr5_70175229"
"6429" 5 27.0958861 "Chr5_70175239"
"6430" 5 27.25628162 "Chr5_70590645"
"6431" 5 27.25628393 "Chr5_70590651"
"6432" 5 27.25628432 "Chr5_70590652"
"6433" 5 27.25885161 "Chr5_70597301"
"6434" 5 27.25886474 "Chr5_70597335"
"6435" 5 27.26031346 "Chr5_70601087"
"6436" 5 27.34890077 "Chr5_70830518"
"6437" 5 27.36309793 "Chr5_70867287"
"6438" 5 27.36309947 "Chr5_70867291"
"6439" 5 27.42019119 "Chr5_71015152"
"6440" 5 27.53329233 "Chr5_71308071"
"6441" 5 27.62900236 "Chr5_71555949"
"6442" 5 27.68531798 "Chr5_71701800"
"6443" 5 27.73178413 "Chr5_71822142"
"6444" 5 27.73180112 "Chr5_71822186"
"6445" 5 27.73626657 "Chr5_71833751"
"6446" 5 28.25888893 "Chr5_73187283"
"6447" 5 28.43338584 "Chr5_73639210"
"6448" 5 28.474773 "Chr5_73746398"
"6449" 5 28.47478613 "Chr5_73746432"
"6450" 5 28.49987797 "Chr5_73811417"
"6451" 5 28.4998799 "Chr5_73811422"
"6452" 5 28.53228365 "Chr5_73895344"
"6453" 5 28.6963608 "Chr5_74320285"
"6454" 5 28.69636427 "Chr5_74320294"
"6455" 5 28.89039139 "Chr5_74822802"
"6456" 5 29.13968853 "Chr5_75468453"
"6457" 5 29.1697385 "Chr5_75546279"
"6458" 5 29.30614377 "Chr5_75899553"
"6459" 5 29.43613485 "Chr5_76236215"
"6460" 5 29.95647101 "Chr5_77583826"
"6461" 5 30.033052 "Chr5_77782162"
"6462" 5 30.14214448 "Chr5_78064699"
"6463" 5 30.15005988 "Chr5_78085199"
"6464" 5 30.34559209 "Chr5_78591605"
"6465" 5 30.3928297 "Chr5_78713945"
"6466" 5 30.39283009 "Chr5_78713946"
"6467" 5 30.39284051 "Chr5_78713973"
"6468" 5 30.39284708 "Chr5_78713990"
"6469" 5 30.39285055 "Chr5_78713999"
"6470" 5 30.3928521 "Chr5_78714003"
"6471" 5 30.439314 "Chr5_78834334"
"6472" 5 30.53613991 "Chr5_79085102"
"6473" 5 30.81419855 "Chr5_79805242"
"6474" 5 31.00819014 "Chr5_80307658"
"6475" 5 31.08405026 "Chr5_80504127"
"6476" 5 31.39477714 "Chr5_81308874"
"6477" 5 31.41356561 "Chr5_81357534"
"6478" 5 31.41358878 "Chr5_81357594"
"6479" 5 31.41359843 "Chr5_81357619"
"6480" 5 31.41360036 "Chr5_81357624"
"6481" 5 31.41360809 "Chr5_81357644"
"6482" 5 31.60973105 "Chr5_81865580"
"6483" 5 31.60973144 "Chr5_81865581"
"6484" 5 31.6097492 "Chr5_81865627"
"6485" 5 31.60974959 "Chr5_81865628"
"6486" 5 31.62095626 "Chr5_81894652"
"6487" 5 32.05473685 "Chr5_83018094"
"6488" 5 32.05473839 "Chr5_83018098"
"6489" 5 32.13087612 "Chr5_83215286"
"6490" 5 32.1308823 "Chr5_83215302"
"6491" 5 32.13097343 "Chr5_83215538"
"6492" 5 32.13098231 "Chr5_83215561"
"6493" 5 32.13098501 "Chr5_83215568"
"6494" 5 32.47241402 "Chr5_84099830"
"6495" 5 32.49440689 "Chr5_84156789"
"6496" 5 32.50939288 "Chr5_84195601"
"6497" 5 32.74483032 "Chr5_84805357"
"6498" 5 32.79320389 "Chr5_84930639"
"6499" 5 32.79320428 "Chr5_84930640"
"6500" 5 33.01574193 "Chr5_85506987"
"6501" 5 33.01574502 "Chr5_85506995"
"6502" 5 33.11853953 "Chr5_85773221"
"6503" 5 33.1185403 "Chr5_85773223"
"6504" 5 33.53779476 "Chr5_86859044"
"6505" 5 33.53779515 "Chr5_86859045"
"6506" 5 33.8291899 "Chr5_87613724"
"6507" 5 34.61852561 "Chr5_89658013"
"6508" 5 35.01628105 "Chr5_90688154"
"6509" 5 35.07867763 "Chr5_90849754"
"6510" 5 35.07867802 "Chr5_90849755"
"6511" 5 35.07878343 "Chr5_90850028"
"6512" 5 35.07878536 "Chr5_90850033"
"6513" 5 35.07878768 "Chr5_90850039"
"6514" 5 35.07878883 "Chr5_90850042"
"6515" 5 35.07878961 "Chr5_90850044"
"6516" 5 35.07879501 "Chr5_90850058"
"6517" 5 35.23494594 "Chr5_91254471"
"6518" 5 35.24199915 "Chr5_91272738"
"6519" 5 35.24200417 "Chr5_91272751"
"6520" 5 35.24201575 "Chr5_91272781"
"6521" 5 35.24201652 "Chr5_91272783"
"6522" 5 35.43114188 "Chr5_91762596"
"6523" 5 35.45037516 "Chr5_91812408"
"6524" 5 35.53954205 "Chr5_92043340"
"6525" 5 35.72543213 "Chr5_92524774"
"6526" 5 35.79872417 "Chr5_92714592"
"6527" 5 35.79959718 "Chr5_92716853"
"6528" 5 36.48769482 "Chr5_94498947"
"6529" 5 36.4988208 "Chr5_94527762"
"6530" 5 36.8116412 "Chr5_95337931"
